20.837017,26.509314,8.1368942
21.04121,25.548658,8.1368942
21.04121,24.566544,8.1368942
20.837017,23.60589,8.1368942
20.437553,22.708683,8.1368942
19.860281,21.914133,8.1368942
19.130426,21.256969,8.1368942
18.27989,20.765913,8.1368942
17.345842,20.462421,8.1368942
16.369106,20.359762,8.1368942
15.392371,20.462421,8.1368942
14.458323,20.765913,8.1368942
13.607787,21.256969,8.1368942
12.877933,21.914133,8.1368942
12.300659,22.708683,8.1368942
11.901197,23.60589,8.1368942
11.697004,24.566544,8.1368942
11.697004,25.548658,8.1368942
11.901197,26.509314,8.1368942
12.300659,27.406521,8.1368942
12.877933,28.201069,8.1368942
13.607787,28.858232,8.1368942
14.458323,29.349291,8.1368942
15.392371,29.652781,8.1368942
16.369106,29.75544,8.1368942
17.517328,30.459558,7.6012621
18.615368,30.102783,7.6012621
19.615232,29.525511,7.6012621
20.473228,28.75297,7.6012621
21.151854,27.818922,7.6012621
21.62145,26.764191,7.6012621
21.861494,25.634874,7.6012621
21.861494,24.480328,7.6012621
21.62145,23.351011,7.6012621
21.151854,22.296282,7.6012621
20.473228,21.362234,7.6012621
19.615232,20.589691,7.6012621
18.615368,20.012419,7.6012621
17.517328,19.655643,7.6012621
16.369106,19.534962,7.6012621
15.220885,19.655643,7.6012621
14.122847,20.012419,7.6012621
13.12298,20.589691,7.6012621
12.264985,21.362234,7.6012621
11.58636,22.296282,7.6012621
11.116764,23.351011,7.6012621
10.87672,24.480328,7.6012621
10.87672,25.634874,7.6012621
11.116764,26.764191,7.6012621
11.58636,27.818922,7.6012621
12.264985,28.75297,7.6012621
13.12298,29.525511,7.6012621
14.122847,30.102783,7.6012621
15.220885,30.459558,7.6012621
16.369106,30.580242,7.6012621
17.676233,31.207151,6.9823484
18.926233,30.801003,6.9823484
20.064474,30.143839,6.9823484
21.04121,29.264381,6.9823484
21.813751,28.201069,6.9823484
22.348337,27.000372,6.9823484
22.621601,25.714766,6.9823484
22.621601,24.400438,6.9823484
22.348337,23.114832,6.9823484
21.813751,21.914133,6.9823484
21.04121,20.850821,6.9823484
20.064474,19.971365,6.9823484
18.926233,19.314201,6.9823484
17.676233,18.908051,6.9823484
16.369106,18.770666,6.9823484
15.061979,18.908051,6.9823484
13.81198,19.314201,6.9823484
12.673739,19.971365,6.9823484
11.697004,20.850821,6.9823484
10.924461,21.914133,6.9823484
10.389876,23.114832,6.9823484
10.116612,24.400438,6.9823484
10.116612,25.714766,6.9823484
10.389876,27.000372,6.9823484
10.924461,28.201069,6.9823484
11.697004,29.264381,6.9823484
12.673739,30.143839,6.9823484
13.81198,30.801003,6.9823484
15.061979,31.207151,6.9823484
16.369106,31.344536,6.9823484
17.820818,31.887369,6.2869349
19.209084,31.436295,6.2869349
20.473228,30.70644,6.2869349
21.558002,29.729704,6.2869349
22.415998,28.548775,6.2869349
23.009714,27.215265,6.2869349
23.313206,25.787455,6.2869349
23.313206,24.327747,6.2869349
23.009714,22.899937,6.2869349
22.415998,21.566427,6.2869349
21.558002,20.385498,6.2869349
20.473228,19.408762,6.2869349
19.209084,18.678909,6.2869349
17.820818,18.227835,6.2869349
16.369106,18.075253,6.2869349
14.917395,18.227835,6.2869349
13.52913,18.678909,6.2869349
12.264985,19.408762,6.2869349
11.180211,20.385498,6.2869349
10.322216,21.566427,6.2869349
9.7284994,22.899937,6.2869349
9.4250088,24.327747,6.2869349
9.4250088,25.787455,6.2869349
9.7284994,27.215265,6.2869349
10.322216,28.548775,6.2869349
11.180211,29.729704,6.2869349
12.264985,30.70644,6.2869349
13.52913,31.436295,6.2869349
14.917395,31.887369,6.2869349
16.369106,32.039951,6.2869349
17.949497,32.492756,5.5226402
19.460819,32.001701,5.5226402
20.837017,31.207151,5.5226402
22.017946,30.143839,5.5226402
22.951992,28.858232,5.5226402
23.598337,27.406521,5.5226402
23.928728,25.85215,5.5226402
23.928728,24.263054,5.5226402
23.598337,22.708683,5.5226402
22.951992,21.256969,5.5226402
22.017946,19.971365,5.5226402
20.837017,18.908051,5.5226402
19.460819,18.113503,5.5226402
17.949497,17.622446,5.5226402
16.369106,17.456339,5.5226402
14.788715,17.622446,5.5226402
13.277395,18.113503,5.5226402
11.901197,18.908051,5.5226402
10.720268,19.971365,5.5226402
9.7862206,21.256969,5.5226402
9.1398773,22.708683,5.5226402
8.8094854,24.263054,5.5226402
8.8094854,25.85215,5.5226402
9.1398773,27.406521,5.5226402
9.7862206,28.858232,5.5226402
10.720268,30.143839,5.5226402
11.901197,31.207151,5.5226402
13.277395,32.001701,5.5226402
14.788715,32.492756,5.5226402
16.369106,32.658863,5.5226402
18.060862,33.016685,4.6978383
19.67868,32.491024,4.6978383
21.151854,31.640488,4.6978383
22.415998,30.502247,4.6978383
23.415865,29.126049,4.6978383
24.107754,27.572041,4.6978383
24.461426,25.908138,4.6978383
24.461426,24.207064,4.6978383
24.107754,22.543163,4.6978383
23.415865,20.989155,4.6978383
22.415998,19.612957,4.6978383
21.151854,18.474716,4.6978383
19.67868,17.624178,4.6978383
18.060862,17.098518,4.6978383
16.369106,16.920708,4.6978383
14.677351,17.098518,4.6978383
13.059534,17.624178,4.6978383
11.58636,18.474716,4.6978383
10.322216,19.612957,4.6978383
9.3223495,20.989155,4.6978383
8.6304607,22.543163,4.6978383
8.2767868,24.207064,4.6978383
8.2767868,25.908138,4.6978383
8.6304607,27.572041,4.6978383
9.3223495,29.126049,4.6978383
10.322216,30.502247,4.6978383
11.58636,31.640488,4.6978383
13.059534,32.491024,4.6978383
14.677351,33.016685,4.6978383
16.369106,33.194496,4.6978383
18.153692,33.453411,3.8215659
19.860281,32.898907,3.8215659
21.414289,32.001701,3.8215659
22.747799,30.801003,3.8215659
23.80253,29.349291,3.8215659
24.532385,27.710011,3.8215659
24.905464,25.954809,3.8215659
24.905464,24.160395,3.8215659
24.532385,22.405191,3.8215659
23.80253,20.765913,3.8215659
22.747799,19.314201,3.8215659
21.414289,18.113503,3.8215659
19.860281,17.216295,3.8215659
18.153692,16.661791,3.8215659
16.369106,16.474224,3.8215659
14.584522,16.661791,3.8215659
12.877933,17.216295,3.8215659
11.323924,18.113503,3.8215659
9.9904146,19.314201,3.8215659
8.9356842,20.765913,3.8215659
8.2058296,22.405191,3.8215659
7.8327498,24.160395,3.8215659
7.8327498,25.954809,3.8215659
8.2058296,27.710011,3.8215659
8.9356842,29.349291,3.8215659
9.9904146,30.801003,3.8215659
11.323924,32.001701,3.8215659
12.877933,32.898907,3.8215659
14.584522,33.453411,3.8215659
16.369106,33.64098,3.8215659
18.226969,33.798153,2.9034238
20.003632,33.220879,2.9034238
21.62145,32.286831,2.9034238
23.009714,31.036831,2.9034238
24.107754,29.525511,2.9034238
24.867577,27.818922,2.9034238
25.255976,25.99165,2.9034238
25.255976,24.123554,2.9034238
24.867577,22.296282,2.9034238
24.107754,20.589691,2.9034238
23.009714,19.078371,2.9034238
21.62145,17.828371,2.9034238
20.003632,16.894323,2.9034238
18.226969,16.317051,2.9034238
16.369106,16.121782,2.9034238
14.511246,16.317051,2.9034238
12.734582,16.894323,2.9034238
11.116764,17.828371,2.9034238
9.7284994,19.078371,2.9034238
8.6304607,20.589691,2.9034238
7.8706379,22.296282,2.9034238
7.4822388,24.123554,2.9034238
7.4822388,25.99165,2.9034238
7.8706379,27.818922,2.9034238
8.6304607,29.525511,2.9034238
9.7284994,31.036831,2.9034238
11.116764,32.286831,2.9034238
12.734582,33.220879,2.9034238
14.511246,33.798153,2.9034238
16.369106,33.99342,2.9034238
18.27989,34.047127,1.9534709
20.107162,33.453411,1.9534709
21.771065,32.492756,1.9534709
23.198874,31.207151,1.9534709
24.32819,29.652781,1.9534709
25.109657,27.897579,1.9534709
25.509119,26.018255,1.9534709
25.509119,24.096947,1.9534709
25.109657,22.217625,1.9534709
24.32819,20.462421,1.9534709
23.198874,18.908051,1.9534709
21.771065,17.622446,1.9534709
20.107162,16.661791,1.9534709
18.27989,16.068075,1.9534709
16.369106,15.867243,1.9534709
14.458323,16.068075,1.9534709
12.631051,16.661791,1.9534709
10.96715,17.622446,1.9534709
9.53934,18.908051,1.9534709
8.4100227,20.462421,1.9534709
7.6285567,22.217625,1.9534709
7.229094,24.096947,1.9534709
7.229094,26.018255,1.9534709
7.6285567,27.897579,1.9534709
8.4100227,29.652781,1.9534709
9.53934,31.207151,1.9534709
10.96715,32.492756,1.9534709
12.631051,33.453411,1.9534709
14.458323,34.047127,1.9534709
16.369106,34.247959,1.9534709
18.311876,34.197613,0.98211563
20.169739,33.59396,0.98211563
21.861494,32.617222,0.98211563
23.313206,31.310095,0.98211563
24.461426,29.729704,0.98211563
25.255976,27.94512,0.98211563
25.662125,26.034336,0.98211563
25.662125,24.080866,0.98211563
25.255976,22.170082,0.98211563
24.461426,20.385498,0.98211563
23.313206,18.805107,0.98211563
21.861494,17.49798,0.98211563
20.169739,16.521244,0.98211563
18.311876,15.917588,0.98211563
16.369106,15.713395,0.98211563
14.426337,15.917588,0.98211563
12.568476,16.521244,0.98211563
10.87672,17.49798,0.98211563
9.4250088,18.805107,0.98211563
8.2767868,20.385498,0.98211563
7.4822388,22.170082,0.98211563
7.0760894,24.080866,0.98211563
7.0760894,26.034336,0.98211563
7.4822388,27.94512,0.98211563
8.2767868,29.729704,0.98211563
9.4250088,31.310095,0.98211563
10.87672,32.617222,0.98211563
12.568476,33.59396,0.98211563
14.426337,34.197613,0.98211563
16.369106,34.401806,0.98211563
18.322578,34.247959,0
20.190672,33.64098,0
21.891747,32.658863,0
23.351456,31.344536,0
24.506001,29.75544,0
25.304926,27.961025,0
25.713312,26.039717,0
25.713312,24.075485,0
25.304926,22.154177,0
24.506001,20.359762,0
23.351456,18.770666,0
21.891747,17.456339,0
20.190672,16.474224,0
18.322578,15.867243,0
16.369106,15.661925,0
14.415636,15.867243,0
12.547541,16.474224,0
10.846467,17.456339,0
9.3867588,18.770666,0
8.2322121,20.359762,0
7.4332876,22.154177,0
7.0249009,24.075485,0
7.0249009,26.039717,0
7.4332876,27.961025,0
8.2322121,29.75544,0
9.3867588,31.344536,0
10.846467,32.658863,0
12.547541,33.64098,0
14.415636,34.247959,0
16.369106,34.453278,0
